report_date,manufacturer,model_original,model_year,model_key,source_url,loaded_at
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2020,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),쏘나타(SONATA),2015,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,현대자동차(주),투싼(TUCSON),2021,HYU_TUCSON,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,카니발 리무진,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K5,2015,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K5,2015,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K5,2015,KIA_K5,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K7,2015,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K7,2015,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,K7,2015,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-26,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),그랜저(GRANDEUR),2015,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),그랜저(GRANDEUR),2015,HYU_GRANDEUR,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),팰리세이드(PALISADE),2021,HYU_PALISADE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,현대자동차(주),쏘나타(SONATA),2015,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,K7,2016,KIA_K7,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,쏘렌토,2021,KIA_SORENTO,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,스포티지,2016,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-29,기아주식회사,스포티지,2019,KIA_SPORTAGE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),포터Ⅱ (PORTERⅡ),2019,HYU_PORTER,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),싼타페(SANTAFE),2021,HYU_SANTAFE,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),쏘나타(SONATA),2015,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),쏘나타(SONATA),2015,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,현대자동차(주),쏘나타(SONATA),2016,HYU_SONATA,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
2021-03-30,기아주식회사,카니발,2021,KIA_CARNIVAL,https://www.data.go.kr/data/15016450/fileData.do,2026-08-24
