recall_id,manufacturer,model_original,model_key,production_from,production_to,recall_start_date,recall_count,recall_reason,recall_category,source_url,official_check_url,loaded_at
REC-D20581DDCAE224ED,현대자동차,쏘나타(DN8),HYU_SONATA,2019-03-11,2019-09-24,2020-01-30,12902,연료펌프 제어 유닛 내부 인쇄회로기판(PCB)의 제조불량(인쇄회로폭이 기준보다 협소)으로 냉간 시동 시 연료펌프 제어 유닛으로 유입되는 고전류에 의해 단선 발생 가능,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-FF533D0F52E3F0C2,현대자동차,아반떼(HD),HYU_AVANTE,2005-08-17,2010-08-17,2020-02-17,414695,일부 노후 차량에서 ABS/ESC모듈 전원부에 오일 또는 수분 등이 장기간에 걸쳐 미세 유입되어 전원부 쇼트(합선) 발생,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-4EA05B14FC9B1F7B,현대자동차,쏘나타 (DN8),HYU_SONATA,2019-03-04,2020-03-23,2020-04-20,22415,원격 스마트 주차 보조 기능(RSPA) 고장 감지 시 필요한 차량 제어 로직 미흡으로 원격 주차 시 원격 스마트 주차 보조 기능이 정상 작동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-28C71F8C5C264224,기아,K5 (DL3),KIA_K5,2019-11-18,2020-02-11,2020-04-20,3758,원격 스마트 주차 보조 기능(RSPA) 고장 감지 시 필요한 차량 제어 로직 미흡으로 원격 주차 시 원격 스마트 주차 보조 기능이 정상 작동 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-69B2CFA42114FC5E,기아,카니발(VQ),KIA_CARNIVAL,2005-06-10,2009-12-14,2020-05-25,79001,일부 노후 차량에서 ABS/ESC모듈 전원부에 오일 또는 수분 등이 장기간에 걸쳐 미세 유입되어 전원부 쇼트(합선) 발생,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-CC9640BECB8A8FAC,기아,쏘렌토(BL),KIA_SORENTO,2006-04-10,2008-12-01,2020-05-25,34497,일부 노후 차량에서 ABS/ESC모듈 전원부에 오일 또는 수분 등이 장기간에 걸쳐 미세 유입되어 전원부 쇼트(합선) 발생,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-D7EBBDC7D588AE9A,현대자동차,싼타페(CM),HYU_SANTAFE,2005-03-16,2009-07-09,2020-05-25,181124,일부 노후 차량에서 ABS/ESC모듈 전원부에 오일 또는 수분 등이 장기간에 걸쳐 미세 유입되어 전원부 쇼트(합선) 발생,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-6B3F453C5EFA2A84,현대자동차,싼타페(TM),HYU_SANTAFE,2018-09-14,2019-11-25,2020-06-05,111609,일부 차량에서 브레이크 호스 내 공기빼기 작업 미흡으로 인해 제동력 제어 시점 지연으로 자동차안정성제어장치(ESC) 작동 조건에서 차량의 측방향 미끄러짐이 일부 발생할 수 있는 기준 부적합 결함이 발견되어 제작결함시정을 하고자 함,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-B55C97AAE636023B,기아,카니발(YP),KIA_CARNIVAL,2019-07-26,2020-04-06,2020-07-16,4123,알터네이터 B+단자 안착부 형상 변경에 따른 너트 불완전 체결 ※알터네이터 : 엔진의 회전력에 의해 전기를 생산하여 차량의 각종 전기장치에 전력을 공급하는 전원장치,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-2E9EBDFC9239BDB3,기아,카니발(YP),KIA_CARNIVAL,2019-09-26,2020-04-01,2020-07-16,107,알터네이터 B+단자 안착부 형상 변경에 따른 너트 불완전 체결 ※알터네이터 : 엔진의 회전력에 의해 전기를 생산하여 차량의 각종 전기장치에 전력을 공급하는 전원장치,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-CE3BD1F8099C95A7,현대자동차,아반떼(HD),HYU_AVANTE,2008-09-30,2009-02-19,2020-07-16,2730,충돌 사고로 인한 운전석 에어백 전개 시 인플레이터 내부 가스 배출이 정상적으로 되지 않아 내부 압력 증가로 인플레이터 용기가 파손될 수 있는 결함,탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-D092AFB2AF7FDBB7,현대자동차,싼타페(TM PE),HYU_SANTAFE,2020-06-17,2020-08-21,2020-09-04,2097,원격 스마트 주차 보조(RSPA) 기능 작동 시 ESC 모듈 내부 신호 처리 오류로 간헐적으로 제동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템 ※ 자동차 안정성 제어 장치(ESC) : 각 센서 정보를 이용하여 차량의 자세가 불안정할 경우 각 바퀴의 제동력 및 엔진 토크를 제어하여 제동/조향 안정성을 유지하는 장치,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-A165EA0EB6B4909B,기아,쏘렌토(MQ4),KIA_SORENTO,2020-02-26,2020-07-16,2020-09-04,10205,원격 스마트 주차 보조(RSPA) 기능 작동 시 ESC 모듈 내부 신호 처리 오류로 간헐적으로 제동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템 ※ 자동차 안정성 제어 장치(ESC) : 각 센서 정보를 이용하여 차량의 자세가 불안정할 경우 각 바퀴의 제동력 및 엔진 토크를 제어하여 제동/조향 안정성을 유지하는 장치,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-8A0091AAEDCD5659,기아,K5(DL3),KIA_K5,2019-11-18,2020-07-29,2020-09-04,13317,원격 스마트 주차 보조(RSPA) 기능 작동 시 ESC 모듈 내부 신호 처리 오류로 간헐적으로 제동이 되지 않는 결함 ※ 원격 스마트 주차 보조(RSPA) : 운전자가 하차 상태에서 원격으로 주차/출차를 할 수 있게 해주는 주차 편의 시스템 ※ 자동차 안정성 제어 장치(ESC) : 각 센서 정보를 이용하여 차량의 자세가 불안정할 경우 각 바퀴의 제동력 및 엔진 토크를 제어하여 제동/조향 안정성을 유지하는 장치,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-494EB5A9276CC9F8,현대자동차,코나 전기차 (OS EV),HYU_KONA,2017-09-29,2020-03-13,2020-10-16,25564,코나 전기차 OS EV ) 일부 차량에서 만 충 후 주차 중 고전압배터리부에서 일부 배터리셀 제조불량에 의한 내부 단락 합선 으로 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-0D667A0BECC18CC3,기아,카니발(KA4),KIA_CARNIVAL,2020-08-18,2020-09-29,2020-10-23,82,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-FE3D755FFAC27B65,기아,카니발(KA4),KIA_CARNIVAL,2020-07-31,2020-10-06,2020-10-23,4896,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-B8E7D65C4AAF9881,현대자동차,싼타페(TM PE),HYU_SANTAFE,2020-07-31,2020-09-22,2020-10-23,1907,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-96809AA42C5E41C0,기아,쏘렌토(MQ4),KIA_SORENTO,2020-07-30,2020-10-06,2020-10-23,542,디젤 2.2 엔진 연료공급호스 클램프 조립 협력사 변경 이후 클램프 조립 시 일부 느슨하게 체결되는 작업 불량에 의한 연료 누유 발생 가능성,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-CACADA1FD37D1FEB,현대자동차,투싼(TL),HYU_TUCSON,2018-02-27,2019-12-07,2020-11-24,50317,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-F603E653D8F0874C,현대자동차,코나(OS) HEV,HYU_KONA,2019-08-02,2020-11-17,2020-12-10,8382,IEB 모터 제어 로직의 Fail Safe(고장안전대책) 로직 구성 미흡 * Fail Safe(고장안전대책) : 특정 장치의 고장 시에도 최소한의 안전성을 확보하여 위험을 예방하는 기능,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-9719DF31DEB72BD0,현대자동차,코나(OS) EV,HYU_KONA,2018-05-11,2020-11-10,2020-12-10,32343,IEB 모터 제어 로직의 Fail Safe(고장안전대책) 로직 구성 미흡 * Fail Safe(고장안전대책) : 특정 장치의 고장 시에도 최소한의 안전성을 확보하여 위험을 예방하는 기능,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-4C4E7E93DB4B168D,기아,K3(BD),KIA_K3,2020-12-22,2020-12-22,2021-01-21,3,신규 작업자에 의해 일부 차량의 운전석 안전띠 높이조절장치 결합부가 규격 대비 낮은 토크로 조립되었을 가능성,탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-89971DAB0184B4C8,기아,니로(DE),KIA_NIRO,2020-12-21,2020-12-21,2021-01-21,3,신규 작업자에 의해 일부 차량의 운전석 안전띠 높이조절장치 결합부가 규격 대비 낮은 토크로 조립되었을 가능성,탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-181394E0B736D021,기아,니로 전기차(DE EV),KIA_NIRO,2020-12-21,2020-12-22,2021-01-21,18,신규 작업자에 의해 일부 차량의 운전석 안전띠 높이조절장치 결합부가 규격 대비 낮은 토크로 조립되었을 가능성,탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-2457DF3359EEBFAC,현대자동차,투싼(TL),HYU_TUCSON,2014-10-08,2020-10-10,2021-02-25,185030,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-028726A17EF65740,현대자동차,코나(OS) EV,HYU_KONA,2018-05-11,2020-03-13,2021-03-29,25083,현대자동차㈜에서는 LG에너지솔루션㈜ 중국(남경)공장에서 생산된 일부 배터리셀의 제조불량으로 인한 배터리셀 내부 단락(합선)으로 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-6D0D6D91E67A52C3,현대자동차,코나(OS) EV,HYU_KONA,2019-05-03,2020-01-06,2021-04-23,170,현대자동차㈜에서는 LG에너지솔루션㈜ 중국(남경)공장에서 생산된 일부 배터리셀의 제조불량으로 인한 배터리셀 내부 단락(합선)으로 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-3D1542AF1130BA59,기아,니로EV (DE EV),KIA_NIRO,2020-01-15,2020-01-15,2021-05-07,14,"EPCU와 구동모터 체결부 이종볼트 조립에 의한 볼트 들뜸으로 지속 주행 시 해당 부위 소손이 발생되면 주행 중 경고등 점등 직후 시동꺼짐 발생 가능성 ※ 대상선정 기준 : EPCU와 구동모터간 체결 불량 로트가 조립된 대상 차량(쏘울EV/니로EV)으로 제작연월일 기준 ’20.1/10 ~ 1/15 동안 생산된 차량 중 일 * EPCU 이종볼트 혼입 로트 대상 기간 : ’20. 1/1, 1/6 ※ EPCU (통합전력제어장치, Electric Power Control Unit) : 전기차 모터 구동을 위한 인버터, 직류변환장치를 포함하는 장치",전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-F8986B180CBD8DDE,기아,카니발(KA4),KIA_CARNIVAL,2021-02-01,2021-04-14,2021-05-11,2625,가솔린 3.5GDI엔진 장착 일부 차량에서 연료레일 튜브 손상,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-E05867E5B6ADEC83,현대자동차,그랜저(IG),HYU_GRANDEUR,2016-06-21,2021-04-21,2021-05-31,191661,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-B7E1646A65686608,기아,스포티지(QL),KIA_SPORTAGE,2015-03-19,2020-10-23,2021-05-31,182136,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-273DBDC6FE25ABDD,기아,K7(YG),KIA_K7,2015-08-14,2021-02-08,2021-05-31,104702,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-E08E0ED5AA71803B,현대자동차,그랜저(IG),HYU_GRANDEUR,2017-01-03,2017-01-23,2021-07-09,728,HECU 모듈 내 회로 기판의 전기적 합선 (합선 원인 조사 중),제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-FFB8055BEFCBA310,기아,카니발(KA4),KIA_CARNIVAL,2021-06-15,2021-06-28,2021-07-22,313,연료탱크 제작시 제조 불량으로 탱크 측면에 미세한 크랙이 생길수 있는 가능성,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-9B3DBE1B69EC4584,기아,니로 전기차(DE EV),KIA_NIRO,2018-07-24,2021-05-17,2021-07-22,15276,뒷범퍼 후퇴등 커넥터가 차체와 가까워 범퍼 후퇴등에 2.5km/h 속도로 충격시 후퇴등 커넥터와 차체 간섭으로 전구가 분리될 수 있는 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-7F0AECE2A8C1BA46,현대자동차,그랜드 스타렉스(TQ),HYU_GRAND_STAREX,2018-02-01,2019-12-04,2021-08-12,10407,프로펠러 샤프트 열처리 조건 변경 후 열처리 산포 발생에 의한 강도 저하,엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-EB623D202E0220C0,현대자동차,코나(OS) EV,HYU_KONA,2018-05-15,2020-01-31,2021-10-15,126,현대자동차(주)에서는 LG에너지솔루션(주) 중국(남경) 공장에서 생산된 일부 배터리셀의 제조불량으로 배터리셀 내부 단락(합선)으로 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-13348583A2EDF432,기아,카니발(YP),KIA_CARNIVAL,2014-06-21,2016-06-21,2021-11-02,110872,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-8F1B1182212D580A,기아,카니발(YP),KIA_CARNIVAL,2014-06-21,2016-06-10,2021-11-02,17827,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-CDA37771C743EC33,현대자동차,쏘나타(LF),HYU_SONATA,2014-01-15,2016-02-05,2021-11-02,167628,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-6CC3887A77E8785F,현대자동차,쏘나타 하이브리드(LF HEV),HYU_SONATA,2014-12-04,2017-05-08,2021-11-02,21227,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-3813AA45B83D7D13,현대자동차,쏘나타 플러그인 하이브리드(LF PHEV),HYU_SONATA,2014-12-23,2017-05-11,2021-11-02,348,멀티펑션스위치 부품 내구성을 감안한 설계로직 설정 미흡으로 스마트정션박스측에서 좌측 방향지시등 전압을 우측으로 오인식 가능성,등화장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-00FCC402A425DF0A,현대자동차,팰리세이드(LX2),HYU_PALISADE,2021-03-09,2021-03-31,2021-11-02,4366,차량 제조공정 중 오유입된 광유계 오일(엔진오일 등)을 컵씰이 흡수하여 발생된 컵씰 부풀음에 의해 마스터실린더 압력 형성 저하,제동장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-8DB7BD1457084677,기아,카니발(YP),KIA_CARNIVAL,2018-03-05,2020-07-17,2021-11-18,130836,전자식워터펌프 냉각수 호스 클립 설계 강건성 미흡으로 인해 냉각수 누수로 스타트모터 단자부 소손되어 화재 가능성,엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-645777C65EE4B94D,기아,K7(YG),KIA_K7,2018-08-07,2020-06-18,2021-11-18,2301,전자식워터펌프 냉각수 호스 클립 설계 강건성 미흡으로 인해 냉각수 누수로 스타트모터 단자부 소손되어 화재 가능성,엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-9E1BE00C7A546A6B,기아,카니발(KA4),KIA_CARNIVAL,2021-07-28,2021-10-29,2021-12-02,10201,우측 자동문(파워슬라이딩 도어) 잠금장치 내부 부품 제조불량(치수불량)으로 부품간 간섭으로 인해 간헐적으로 잠금장치 작동불량 발생,차체·구조,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-F70AB8B0658439F2,기아,카니발(KA4),KIA_CARNIVAL,2021-07-28,2021-10-26,2021-12-02,182,우측 자동문(파워슬라이딩 도어) 잠금장치 내부 부품 제조불량(치수불량)으로 부품간 간섭으로 인해 간헐적으로 잠금장치 작동불량 발생,차체·구조,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-61B6AB21C66E25ED,현대자동차,쏘나타 하이브리드 (LF HEV),HYU_SONATA,2015-02-28,2017-05-08,2021-12-30,14616,"차량 지속 운행시 시동 꺼짐 및 화재 발생 가능성 있을 수 있음 ※ 미국 비충돌화재 결함조사 진행 (PE, '19.4월~), 리콜 권고 에 대한 시장 조치",기타,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-D3BE62DE271C252A,현대자동차,싼타페 (TM PE),HYU_SANTAFE,2021-10-21,2021-12-06,2022-01-20,753,계기판 내부 부품 (저항값) 오적용으로 인해 저온조건(약 -20℃ 이하)에서 시동 시 간헐적으로 계기판 화면이 반전될 수 있고 그 상태로 주행할 경우 안전에 지장을 줄 가능성이 있는 결함,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-A597DC5D39C533CE,현대자동차,싼타페 하이브리드 (TM PE HEV),HYU_SANTAFE,2021-10-19,2021-12-06,2022-01-20,1172,계기판 내부 부품 (저항값) 오적용으로 인해 저온조건(약 -20℃ 이하)에서 시동 시 간헐적으로 계기판 화면이 반전될 수 있고 그 상태로 주행할 경우 안전에 지장을 줄 가능성이 있는 결함,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-0D8110DFD5C87632,현대자동차,쏘나타 하이브리드 (LF HEV),HYU_SONATA,2016-04-12,2017-05-08,2022-02-11,487,리콜 조치 이후 일부 차량에서 쏘나타 하이브리드 (LF HEV) 17MY KSDS 진단 로직 오류로 인해 엔진 진동 이상 발생시 고장 진단을 못하여 엔진 내부의 일부 부품 마모 등 손상으로 인해 지속 운행시 시동 꺼짐 및 화재 발생 가능성,엔진·동력장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-50E9C5E17FB40BB5,기아,카니발(YP),KIA_CARNIVAL,2016-06-02,2019-03-11,2022-02-18,178343,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리",탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-59EFF7A69482A7CA,기아,카니발(YP),KIA_CARNIVAL,2016-06-03,2019-02-01,2022-02-18,13015,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리",탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-28232BFBBDF38C19,기아,K3(YDPE),KIA_K3,2017-02-24,2018-02-26,2022-02-18,25863,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리",탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-A4D7308B913CC090,기아,레이(TAMPE),KIA_RAY,2017-11-29,2019-01-30,2022-02-18,27813,"에어백 제어기(ACU) 제조 산포에 의해 커버와 내부 부품(EEPROM) 간 간섭 및 손상 발생으로 인해 지속 운행시 내부 부품이 손상되어 에어백 경고등이 점등되고, 충돌 사고시 에어백이 전개되지 않아 탑승자 상해 가능성이 있는 결함 ※ 에어백 제어기(ACU) : 충돌 센서에서 신호를 받아 에어백에 전개신호를 전달하는 장치 EEPROM (Eletrically Erasable Programmable Read-Only Memory, 메모리 영구 저장 소자) : 에어백 사양 정보, 전개 파라미터 등이 담긴 메모리",탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-723D66A9E20EE175,기아,쏘렌토 (UM/UM PE),KIA_SORENTO,2014-08-25,2020-02-28,2022-03-11,373721,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-C405F06361D47E53,기아,스포티지 (QL/QL PE),KIA_SPORTAGE,2015-08-17,2021-07-09,2022-03-11,188075,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-F224B54AF6E6263F,현대자동차,투싼 (TL),HYU_TUCSON,2015-01-08,2018-07-18,2022-03-11,165430,디젤 엔진 장착 일부 전기식 보조 히터(PTC) 커넥터 내열성 부족으로 온도가 과도하게 증가하여 차량운행시 커넥터 단자가 손상되고 전기배선이 끊어져 차량 화재 발생 가능성,전기·전자장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-D62863BDC681B148,기아,카니발(KA4),KIA_CARNIVAL,2021-04-15,2021-04-27,2022-03-11,280,카니발(KA4) 11인승 일부 차량의 3열 좌측 좌석 하부 프레임 용접불량으로 인해 충돌 시 3열 좌측 및 중앙 좌석안전띠 부착강도가 안전기준을 만족하지 못하는 결함,탑승자보호,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-04DACF15BD25D56F,현대자동차,싼타페(TM PE),HYU_SANTAFE,2020-06-03,2021-12-04,2022-03-18,23670,디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-E8DA87E4EEB8116D,현대자동차,투싼(NX4),HYU_TUCSON,2020-05-28,2021-05-24,2022-03-18,107,디젤 2.0/2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
REC-6A157644F4287490,기아,카니발(KA4),KIA_CARNIVAL,2020-04-02,2021-12-21,2022-03-18,19009,디젤 2.2 엔진 연료공급호스 클램프 사양 선정 및 체결 간극 설정 미흡으로 인해 체결력 부족으로 연료 누유,연료장치,https://www.data.go.kr/data/15125831/fileData.do,https://www.car.go.kr/home/main.do,2026-08-24
