"접수일자","제작사","차명","모델년도"
"2020-07-07","기아자동차(주)","쏘렌토","2021"
"2020-07-07","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-07","현대자동차(주)","그랜저(GRANDEUR)","2019"
"2020-07-07","비엠더블유코리아(주)","BMW X3 xDrive20d xLine WLTP","2019"
"2020-07-08","르노삼성자동차(주)","XM3","2020"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-08","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-07","지엠대우오토앤테크놀로지(주)","CHEVROLET IMPALA 2.5","2016"
"2020-07-06","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2016"
"2020-07-08","한불모터스(주)","Grand C4 Picasso 2.0 Blue-HDi","2015"
"2020-07-06","르노삼성자동차(주)","XM3","2020"
"2020-07-08","지엠대우오토앤테크놀로지(주)","CHEVROLET IMPALA 2.5","2017"
"2020-07-06","르노삼성자동차(주)","SM7","2013"
"2020-07-06","한국지엠(주)","알페온 2.4 DOHC","2015"
"2020-07-06","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2016"
"2020-07-06","기아자동차(주)","K7","2020"
"2020-07-03","비엠더블유코리아(주)","BMW X5 3.0si","2007"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-07","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-08","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-07","아우디폭스바겐코리아(주)","A6 40 TDI","2020"
"2020-07-06","지엠대우오토앤테크놀로지(주)","CHEVROLET IMPALA 2.5","2016"
"2020-07-07","지엠대우오토앤테크놀로지(주)","CHEVROLET IMPALA 3.6","2017"
"2020-07-06","한국지엠(주)","올란도 2.0 LPG","2013"
"2020-07-06","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-06","현대자동차(주)","투싼(TUCSON)","2016"
"2020-07-06","르노삼성자동차(주)","XM3","2020"
"2020-07-06","르노삼성자동차(주)","XM3","2020"
"2020-07-06","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-07","르노삼성자동차(주)","XM3","2020"
"2020-07-06","현대자동차(주)","쏘나타(SONATA)","2016"
"2020-07-06","현대자동차(주)","쏘나타(SONATA)","2016"
"2020-07-06","지엠대우오토앤테크놀로지(주)","CHEVROLET COLORADO AWD","2020"
"2020-07-02","비엠더블유코리아(주)","BMW 520d","2017"
"2020-07-06","기아자동차(주)","봉고Ⅲ 1톤","2020"
"2020-07-02","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-06","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-02","현대자동차(주)","포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC)","2020"
"2020-07-06","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-07","르노삼성자동차(주)","SM6","2016"
"2020-07-02","메르세데스벤츠코리아(주)","C200 d","2016"
"2020-07-06","기아자동차(주)","봉고Ⅲ 1톤","2020"
"2020-07-06","르노삼성자동차(주)","CAPTUR","2020"
"2020-07-06","메르세데스벤츠코리아(주)","S350 L","2019"
"2020-07-06","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-06","아우디폭스바겐코리아(주)","A6 45 TFSI quattro","2020"
"2020-07-02","현대자동차(주)","쏘나타(SONATA)","2018"
"2020-07-06","기아자동차(주)","K3","2021"
"2020-07-08","르노삼성자동차(주)","XM3","2020"
"2020-07-02","기아자동차(주)","카니발","2008"
"2020-07-06","르노삼성자동차(주)","SM6","2016"
"2020-07-07","르노삼성자동차(주)","XM3","2020"
"2020-07-06","현대자동차(주)","에쿠스(EQUUS)","2010"
"2020-07-08","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2017"
"2020-07-03","르노삼성자동차(주)","SM5","2016"
"2020-07-03","아우디폭스바겐코리아(주)","Polo 5 FL 1.4 TDI BMT","2016"
"2020-07-03","르노삼성자동차(주)","XM3","2020"
"2020-07-07","메르세데스벤츠코리아(주)","E200 CGI","2013"
"2020-07-03","르노삼성자동차(주)","SM6","2020"
"2020-07-03","한국지엠(주)","크루즈 1.4","2015"
"2020-07-06","현대자동차(주)","싼타페(SANTAFE)","2016"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-07","비엠더블유코리아(주)","BMW 520d xDrive","2016"
"2020-07-03","기아자동차(주)","쏘렌토","2021"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-03","기아자동차(주)","쏘렌토","2015"
"2020-07-03","기아자동차(주)","쏘렌토 하이브리드","2021"
"2020-07-07","아우디폭스바겐코리아(주)","A6 45 TDI quattro","2020"
"2020-07-07","르노삼성자동차(주)","XM3","2020"
"2020-07-03","한국지엠(주)","트랙스 1.4","2014"
"2020-07-03","기아자동차(주)","쏘렌토 하이브리드","2021"
"2020-07-03","현대자동차(주)","i30","2010"
"2020-07-03","르노삼성자동차(주)","XM3","2020"
"2020-07-03","기아자동차(주)","K5","2020"
"2020-07-03","한국지엠(주)","말리부 2.0 디젤","2015"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-06","르노삼성자동차(주)","CAPTUR","2020"
"2020-07-03","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-02","한국지엠(주)","말리부 2.4 DOHC","2014"
"2020-06-30","현대자동차(주)","싼타페(SANTAFE)","2019"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-06","(주)재규어랜드로버코리아","디스커버리 스포츠 2.0D","2016"
"2020-07-06","르노삼성자동차(주)","XM3","2020"
"2020-06-30","기아자동차(주)","쏘렌토","2021"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","기아자동차(주)","K7","2010"
"2020-07-02","르노삼성자동차(주)","XM3","2020"
"2020-06-30","한국지엠(주)","스파크 1.0 DOHC","2014"
"2020-07-02","비엠더블유코리아(주)","MINI Cooper five-door","2015"
"2020-07-02","현대자동차(주)","코나 일렉트릭 (KONA ELECTRIC)","2019"
"2020-07-02","현대자동차(주)","그랜저(GRANDEUR)","2016"
"2020-07-06","현대자동차(주)","투싼(TUCSON)","2016"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-02","아우디폭스바겐코리아(주)","A6 40 TDI quattro","2020"
"2020-07-03","르노삼성자동차(주)","SM3","2014"
"2020-06-30","르노삼성자동차(주)","SM7","2016"
"2020-07-02","한국지엠(주)","트레일블레이저 1.2 TURBO FWD","2021"
"2020-06-30","기아자동차(주)","스팅어","2020"
"2020-06-30","르노삼성자동차(주)","XM3","2020"
"2020-07-02","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-06","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-02","지엠대우오토앤테크놀로지(주)","CHEVROLET COLORADO AWD","2020"
"2020-07-06","포드세일즈서비스코리아(유)","Kuga 2.0 AWD","2017"
"2020-06-30","기아자동차(주)","K5","2014"
"2020-07-02","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-06-30","크라이슬러코리아(주)","짚 체로키 2.4","2016"
"2020-07-02","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-07-03","르노삼성자동차(주)","XM3","2020"
"2020-07-03","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-06-30","르노삼성자동차(주)","XM3","2020"
"2020-07-02","메르세데스벤츠코리아(주)","C200 CGI","2013"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","르노삼성자동차(주)","SM7","2016"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","현대자동차(주)","G80","2021"
"2020-07-02","현대자동차(주)","i 30","2009"
"2020-06-29","현대자동차(주)","싼타페(SANTAFE)","2019"
"2020-06-29","한국지엠(주)","토스카 2.0 DOHC","2008"
"2020-07-03","기아자동차(주)","레이","2012"
"2020-07-02","기아자동차(주)","카니발","2016"
"2020-06-29","기아자동차(주)","K5","2020"
"2020-07-02","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","현대자동차(주)","그랜저(GRANDEUR)","2011"
"2020-07-02","쌍용자동차(주)","티볼리","2018"
"2020-07-02","르노삼성자동차(주)","XM3","2020"
"2020-07-02","르노삼성자동차(주)","SM7","2013"
"2020-07-02","아우디폭스바겐코리아(주)","A6 45 TDI quattro","2015"
"2020-07-02","르노삼성자동차(주)","SM7","2015"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-06","르노삼성자동차(주)","SM7","2012"
"2020-06-29","기아자동차(주)","셀토스","2020"
"2020-07-02","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","기아자동차(주)","스포티지","2007"
"2020-06-29","(주)한성특장","한성4.5톤카고","2017"
"2020-06-29","한국지엠(주)","크루즈 1.8 DOHC","2013"
"2020-07-02","기아자동차(주)","K5","2011"
"2020-06-30","기아자동차(주)","K5","2014"
"2020-07-02","기아자동차(주)","그랜드 카니발","2013"
"2020-06-29","기아자동차(주)","스토닉","2018"
"2020-07-03","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","르노삼성자동차(주)","XM3","2020"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-30","현대자동차(주)","아반떼(AVANTE)","2021"
"2020-06-30","기아자동차(주)","K7","2020"
"2020-06-30","기아자동차(주)","K7","2015"
"2020-06-30","기아자동차(주)","K7","2020"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-30","기아자동차(주)","K7","2020"
"2020-07-02","메르세데스벤츠코리아(주)","C220 CDI","2010"
"2020-06-30","기아자동차(주)","K5","2017"
"2020-06-30","기아자동차(주)","K7","2018"
"2020-06-30","아우디폭스바겐코리아(주)","A5 2.0 TFSI Quattro","2009"
"2020-06-30","르노삼성자동차(주)","SM3","2011"
"2020-07-02","기아자동차(주)","K5","2013"
"2020-06-29","쌍용자동차(주)","코란도C","2015"
"2020-06-26","아우디폭스바겐코리아(주)","Passat 2.0 TDI","2012"
"2020-06-26","아우디폭스바겐코리아(주)","Tiguan 2.0 TDI Blue Motion","2014"
"2020-07-02","르노삼성자동차(주)","XM3","2020"
"2020-06-29","쌍용자동차(주)","코란도C","2013"
"2020-07-02","기아자동차(주)","K5","2017"
"2020-06-26","기아자동차(주)","쏘렌토","2017"
"2020-06-29","르노삼성자동차(주)","XM3","2020"
"2020-06-26","아우디폭스바겐코리아(주)","Passat 2.0 TDI","2014"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-03","한국지엠(주)","스파크 1.0","2016"
"2020-07-02","기아자동차(주)","K7","2020"
"2020-07-02","르노삼성자동차(주)","SM6","2016"
"2020-06-26","기아자동차(주)","K7","2020"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","르노삼성자동차(주)","XM3","2020"
"2020-06-30","한국지엠(주)","스파크 1.0","2016"
"2020-07-02","쌍용자동차(주)","티볼리","2018"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-07-02","현대자동차(주)","GV80","2020"
"2020-07-02","혼다코리아(주)","ACCORD HYBRID","2019"
"2020-06-30","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-29","현대자동차(주)","아반떼(AVANTE)","2016"
"2020-06-26","비엠더블유코리아(주)","BMW X3 xDrive20i Luxury","2020"
"2020-06-29","(주)재규어랜드로버코리아","디스커버리 스포츠 TD4 150PS","2019"
"2020-06-30","쌍용자동차(주)","코란도","2019"
"2020-06-29","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","르노삼성자동차(주)","SM3","2014"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-07-02","아우디폭스바겐코리아(주)","Tiguan Allspace 2.0 TDI","2018"
"2020-06-25","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2016"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-26","기아자동차(주)","쏘렌토","2016"
"2020-06-29","메르세데스벤츠코리아(주)","E220 d 4Matic","2017"
"2020-06-25","현대자동차(주)","코나 일렉트릭 (KONA ELECTRIC)","2019"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","한국지엠(주)","라세티 1.8 DOHC","2010"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","기아자동차(주)","쏘렌토","2021"
"2020-06-25","아우디폭스바겐코리아(주)","Q7 45 TDI quattro","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","기아자동차(주)","K3","2017"
"2020-06-26","기아자동차(주)","K7","2020"
"2020-06-25","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-26","한국지엠(주)","라세티 1.6 DOHC","2009"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-30","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","한국지엠(주)","말리부 2.0 LPG","2016"
"2020-06-26","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2014"
"2020-06-26","비엠더블유코리아(주)","BMW 420i Gran Coupe","2020"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","쌍용자동차(주)","코란도C","2015"
"2020-06-24","쌍용자동차(주)","렉스턴스포츠","2020"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-29","기아자동차(주)","K5","2011"
"2020-06-26","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","비엠더블유코리아(주)","MINI Cooper D Clubman","2016"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","르노삼성자동차(주)","SM6","2017"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2015"
"2020-06-30","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","비엠더블유코리아(주)","BMW 520d xDrive","2018"
"2020-06-26","한국지엠(주)","트랙스 1.6 디젤","2019"
"2020-06-26","기아자동차(주)","스팅어","2020"
"2020-06-26","르노삼성자동차(주)","SM7","2012"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","기아자동차(주)","봉고Ⅲ 1톤","2020"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","르노삼성자동차(주)","XM3","2020"
"2020-06-24","기아자동차(주)","쏘렌토","2010"
"2020-06-26","한국지엠(주)","말리부 2.0 디젤","2015"
"2020-06-26","아우디폭스바겐코리아(주)","A6 45 TFSI quattro","2020"
"2020-06-24","르노삼성자동차(주)","XM3","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-30","르노삼성자동차(주)","SM6","2019"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-30","현대자동차(주)","싼타페(SANTAFE)","2015"
"2020-06-25","르노삼성자동차(주)","SM6","2016"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-25","르노삼성자동차(주)","SM3","2012"
"2020-06-25","현대자동차(주)","맥스크루즈 (MAXCRUZ)","2015"
"2020-06-23","기아자동차(주)","스토닉","2018"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-26","현대자동차(주)","쏘나타(SONATA)","2016"
"2020-06-26","아우디폭스바겐코리아(주)","A6 45 TFSI quattro","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","기아자동차(주)","K7","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","현대자동차(주)","i40","2012"
"2020-06-23","기아자동차(주)","K7","2020"
"2020-06-23","쌍용자동차(주)","코란도","2020"
"2020-06-25","현대자동차(주)","에쿠스(EQUUS)","2012"
"2020-06-25","르노삼성자동차(주)","SM6","2016"
"2020-06-23","기아자동차(주)","봉고Ⅲ 플러스내장차","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-25","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-29","르노삼성자동차(주)","SM6","2016"
"2020-06-29","기아자동차(주)","K7","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-23","비엠더블유코리아(주)","BMW 528i","2011"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-23","아우디폭스바겐코리아(주)","A6 45 TDI quattro","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-29","현대자동차(주)","아반떼 (AVANTE)","2015"
"2020-06-29","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-29","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-23","비엠더블유코리아(주)","MINI Cooper S","2011"
"2020-06-29","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2015"
"2020-06-26","기아자동차(주)","K5","2011"
"2020-06-23","기아자동차(주)","K5","2012"
"2020-06-23","현대자동차(주)","베라크루즈(VERACRUZ)","2010"
"2020-06-24","메르세데스벤츠코리아(주)","Mercedes-AMG S63 4Matic + L","2019"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","아우디폭스바겐코리아(주)","Q7 35 TDI quattro","2016"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","포터Ⅱ (PORTERⅡ)","2013"
"2020-06-26","한국지엠(주)","트랙스 1.4","2015"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-24","르노삼성자동차(주)","XM3","2020"
"2020-06-22","기아자동차(주)","쏘렌토","2019"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","한국지엠(주)","스파크 1.0","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-24","현대자동차(주)","그랜저 하이브리드(GRANDEUR HYBRID)","2020"
"2020-06-24","(주)재규어랜드로버코리아","레인지로버 스포츠 3.0D","2011"
"2020-06-22","르노삼성자동차(주)","XM3","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저 하이브리드(GRANDEUR HYBRID)","2020"
"2020-06-26","현대자동차(주)","쏘나타(SONATA)","2021"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","르노삼성자동차(주)","SM3","2015"
"2020-06-24","한국지엠(주)","스파크 1.0","2017"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-26","르노삼성자동차(주)","XM3","2020"
"2020-06-26","현대자동차(주)","쏘나타 (SONATA)","2011"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-25","아우디폭스바겐코리아(주)","A6 45 TDI quattro","2015"
"2020-06-22","기아자동차(주)","쏘렌토","2019"
"2020-06-24","기아자동차(주)","카니발 리무진","2016"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","포드세일즈서비스코리아(유)","포커스","2012"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","기아자동차(주)","K7","2020"
"2020-06-23","르노삼성자동차(주)","SM6","2016"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","기아자동차(주)","K7","2020"
"2020-06-23","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-23","기아자동차(주)","스토닉","2018"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","쌍용자동차(주)","티볼리","2019"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-25","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","CAPTUR","2020"
"2020-06-23","기아자동차(주)","K5","2013"
"2020-06-25","아우디폭스바겐코리아(주)","Tiguan 2.0 TDI Blue Motion","2014"
"2020-06-23","한국지엠(주)","올란도 2.0 LPG","2012"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","기아자동차(주)","카니발","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","SM7","2015"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-25","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-23","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-25","한국지엠(주)","말리부 1.5 TURBO","2017"
"2020-06-24","르노삼성자동차(주)","SM7","2016"
"2020-06-25","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-23","한국지엠(주)","크루즈 1.8 DOHC","2011"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2014"
"2020-06-19","기아자동차(주)","스포티지","2011"
"2020-06-22","르노삼성자동차(주)","XM3","2020"
"2020-06-22","르노삼성자동차(주)","XM3","2020"
"2020-06-23","르노삼성자동차(주)","XM3","2020"
"2020-06-22","비엠더블유코리아(주)","BMW 320d xDrive","2014"
"2020-06-19","(주)에프엠케이","마세라티 콰트로포르테 디젤","2017"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","(주)재규어랜드로버코리아","레인지로버 이보크 2.0GTDi","2013"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2015"
"2020-06-22","르노삼성자동차(주)","SM7","2017"
"2020-06-22","기아자동차(주)","K7","2020"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","i30","2016"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2015"
"2020-06-19","포드세일즈서비스코리아(유)","Mondeo 2.0","2019"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저 하이브리드(GRANDEUR HYBRID)","2020"
"2020-06-24","기아자동차(주)","쏘렌토","2011"
"2020-06-22","르노삼성자동차(주)","XM3","2020"
"2020-06-22","혼다코리아(주)","ACCORD HYBRID","2019"
"2020-06-19","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","기아자동차(주)","K7","2014"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","르노삼성자동차(주)","SM7","2012"
"2020-06-23","메르세데스벤츠코리아(주)","C220 BlueTEC","2015"
"2020-06-22","아우디폭스바겐코리아(주)","A6 45 TFSI quattro","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","쏘나타(SONATA)","2013"
"2020-06-24","기아자동차(주)","K7","2020"
"2020-06-23","기아자동차(주)","K5","2016"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","르노삼성자동차(주)","SM7","2013"
"2020-06-25","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","비엠더블유코리아(주)","BMW X5 xDrive40d","2014"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-23","아우디폭스바겐코리아(주)","A7 50 TDI quattro","2016"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","그랜저 하이브리드(GRANDEUR HYBRID)","2020"
"2020-06-23","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-18","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-24","현대자동차(주)","투싼(TUCSON)","2016"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-18","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-18","메르세데스벤츠코리아(주)","E300","2010"
"2020-06-22","아우디폭스바겐코리아(주)","Golf 2.0 TDI BMT","2015"
"2020-06-24","르노삼성자동차(주)","XM3","2020"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2019"
"2020-06-22","현대자동차(주)","그랜저(GRANDEUR)","2020"
"2020-06-19","기아자동차(주)","K7","2020"
"2020-06-19","기아자동차(주)","스토닉","2018"
"2020-06-23","현대자동차(주)","투싼(TUCSON)","2016"
