접수일자,제작사,차명,모델년도
2025-02-20,현대자동차(주),i40,2014
2025-02-20,비엠더블유코리아(주),BMW 530i,2018
2025-02-20,비엠더블유코리아(주),BMW 530i,2018
2025-02-20,기아 주식회사,쏘렌토 하이브리드,2022
2025-02-20,현대자동차(주),GV60,2025
2025-02-20,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-20,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-02-20,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2020
2025-02-20,기아 주식회사,카니발 리무진,2021
2025-02-20,기아 주식회사,니로 하이브리드,2017
2025-02-21,현대자동차(주),투싼(TUCSON),2007
2025-02-21,기아 주식회사,EV6,2024
2025-02-21,기아 주식회사,K5,2013
2025-02-21,비엠더블유코리아(주),BMW 530i,2017
2025-02-21,비엠더블유코리아(주),BMW 530i,2017
2025-02-21,비엠더블유코리아(주),BMW 530i,2017
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive,2017
2025-02-21,현대자동차(주),GV70,2023
2025-02-21,비엠더블유코리아(주),BMW 520i,2018
2025-02-21,비엠더블유코리아(주),BMW 530i,2018
2025-02-21,현대자동차(주),GV70,2021
2025-02-21,한국지엠주식회사,트랙스 1.4,2018
2025-02-21,현대자동차(주),아이오닉5(IONIQ5),2022
2025-02-21,케이지모빌리티 주식회사(KG Mobility Corp.),토레스,2023
2025-02-21,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-21,비엠더블유코리아(주),BMW 530e,2023
2025-02-21,비엠더블유코리아(주),BMW 520i,2023
2025-02-21,비엠더블유코리아(주),BMW 530i,2018
2025-02-21,현대자동차(주),아반떼(AVANTE),2016
2025-02-21,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-21,폭스바겐그룹코리아 주식회사,Arteon 2.0 TDI,2019
2025-02-21,비엠더블유코리아(주),BMW 540i xDrive M Sport Package,2019
2025-02-21,비엠더블유코리아(주),BMW 530i,2017
2025-02-21,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-21,비엠더블유코리아(주),BMW 520i,2022
2025-02-21,현대자동차(주),쏘나타(SONATA),2020
2025-02-21,비엠더블유코리아(주),BMW 330e,2022
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive,2017
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-02-21,비엠더블유코리아(주),BMW 530i,2018
2025-02-21,비엠더블유코리아(주),BMW 530i Luxury,2019
2025-02-21,비엠더블유코리아(주),BMW 530i,2023
2025-02-21,비엠더블유코리아(주),BMW 520i,2021
2025-02-21,비엠더블유코리아(주),BMW 530i,2018
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive Luxury,2019
2025-02-21,기아 주식회사,쏘렌토,2017
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-02-21,비엠더블유코리아(주),BMW 640i xDrive,2019
2025-02-21,비엠더블유코리아(주),BMW 530i xDrive,2021
2025-02-21,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-21,비엠더블유코리아(주),BMW 520i,2018
2025-02-21,비엠더블유코리아(주),BMW 330i,2018
2025-02-21,비엠더블유코리아(주),BMW 530i M Sport Package,2020
2025-02-21,비엠더블유코리아(주),BMW 530i,2023
2025-02-21,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-21,비엠더블유코리아(주),BMW 520d,2018
2025-02-21,비엠더블유코리아(주),BMW 530i,2018
2025-02-21,현대자동차(주),포터Ⅱ 일렉트릭 (PORTERⅡ ELECTRIC),2021
2025-02-21,기아 주식회사,K3,2019
2025-02-21,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-02-21,기아 주식회사,K7,2020
2025-02-21,기아 주식회사,K7,2020
2025-02-24,현대자동차(주),투싼(TUCSON),2013
2025-02-24,현대자동차(주),G70,2019
2025-02-24,비엠더블유코리아(주),BMW 118d,2021
2025-02-24,폭스바겐그룹코리아 주식회사,Q5 2.0 TDI quattro,2011
2025-02-24,현대자동차(주),싼타페(SANTAFE),2014
2025-02-24,현대자동차(주),쏘나타(SONATA),2021
2025-02-24,르노코리아(주),XM3,2020
2025-02-24,(주)한국쓰리축,한국쓰리축1톤롱바디트럭,2024
2025-02-24,기아 주식회사,카니발,2023
2025-02-24,현대자동차(주),아반떼(AVANTE),2017
2025-02-24,현대자동차(주),스타리아 라운지 (STARIA LOUNGE),2022
2025-02-24,비엠더블유코리아(주),BMW X4 M40i,2021
2025-02-24,현대자동차(주),아반떼(AVANTE),2018
2025-02-24,기아 주식회사,카니발 리무진,2021
2025-02-24,기아 주식회사,쏘렌토 하이브리드,2024
2025-02-24,비엠더블유코리아(주),BMW 520i Luxury,2019
2025-02-24,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-02-24,비엠더블유코리아(주),BMW 330i,2018
2025-02-24,현대자동차(주),그랜저 하이브리드,2019
2025-02-24,비엠더블유코리아(주),BMW 520i Luxury,2020
2025-02-24,비엠더블유코리아(주),BMW 530i xDrive,2017
2025-02-24,현대자동차(주),GV70,2025
2025-02-24,비엠더블유코리아(주),BMW 530i xDrive M Sport Package Plus,2019
2025-02-24,비엠더블유코리아(주),BMW 520i M Sport Package,2020
2025-02-24,비엠더블유코리아(주),BMW 530i,2022
2025-02-24,현대자동차(주),그랜저(GRANDEUR),2021
2025-02-24,현대자동차(주),그랜저(GRANDEUR),2019
2025-02-24,비엠더블유코리아(주),BMW 530i Luxury,2019
2025-02-24,기아 주식회사,쏘렌토 하이브리드,2023
2025-02-24,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-24,비엠더블유코리아(주),BMW 530i,2021
2025-02-24,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-02-24,비엠더블유코리아(주),BMW 530i,2018
2025-02-24,비엠더블유코리아(주),BMW 530i xDrive M Sport Package Plus,2019
2025-02-24,비엠더블유코리아(주),BMW 530i,2018
2025-02-24,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-24,현대자동차(주),아이오닉5 (IONIQ5),2024
2025-02-24,비엠더블유코리아(주),BMW 530i M Sport Package,2020
2025-02-25,현대자동차(주),제네시스(GENESIS),2009
2025-02-25,기아 주식회사,쏘렌토,2016
2025-02-25,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-25,현대자동차(주),팰리세이드(Palisade),2025
2025-02-25,메르세데스벤츠코리아(주),Mercedes-Benz EQE350 4MATIC,2023
2025-02-25,기아 주식회사,카니발,2018
2025-02-25,비엠더블유코리아(주),BMW iX xDrive50,2023
2025-02-25,비엠더블유코리아(주),BMW 530i,2018
2025-02-25,기아 주식회사,EV6,2024
2025-02-25,비엠더블유코리아(주),BMW 530i,2018
2025-02-25,비엠더블유코리아(주),BMW 320d Luxury,2019
2025-02-25,(주)재규어랜드로버코리아,디스커버리 SD4,2018
2025-02-25,기아 주식회사,EV6,2024
2025-02-25,비엠더블유코리아(주),BMW 420i Gran Coupe,2020
2025-02-25,비엠더블유코리아(주),BMW 523d,2023
2025-02-25,현대자동차(주),아이오닉5 (IONIQ5),2022
2025-02-25,현대자동차(주),G70,2020
2025-02-25,비엠더블유코리아(주),BMW 540i xDrive,2018
2025-02-25,현대자동차(주),엑시언트(XCIENT)트랙터,2022
2025-02-25,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-25,현대자동차(주),G80,2017
2025-02-25,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-02-25,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-02-25,기아 주식회사,셀토스,2023
2025-02-25,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-02-25,현대자동차(주),팰리세이드(PALISADE),2021
2025-02-25,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-02-25,현대자동차(주),넥쏘 (NEXO) 수소전기차,2020
2025-02-25,비엠더블유코리아(주),BMW 530i Luxury,2020
2025-02-25,비엠더블유코리아(주),BMW 520i,2018
2025-02-25,비엠더블유코리아(주),BMW 530i xDrive,2017
2025-02-25,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-02-26,비엠더블유코리아(주),BMW 540i xDrive,2018
2025-02-26,기아 주식회사,K3,2017
2025-02-26,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2025
2025-02-26,비엠더블유코리아(주),BMW 530i,2018
2025-02-26,기아 주식회사,K3,2019
2025-02-26,기아 주식회사,K3,2019
2025-02-26,기아 주식회사,EV6,2022
2025-02-26,비엠더블유코리아(주),BMW 530i,2017
2025-02-26,현대자동차(주),그랜저(GRANDEUR),2019
2025-02-26,기아 주식회사,쏘렌토 하이브리드,2023
2025-02-26,비엠더블유코리아(주),BMW M340i,2021
2025-02-26,비엠더블유코리아(주),BMW 520i,2018
2025-02-26,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-02-26,기아 주식회사,쏘렌토 하이브리드,2024
2025-02-26,기아 주식회사,스포티지 하이브리드,2022
2025-02-26,기아 주식회사,EV6,2022
2025-02-26,기아 주식회사,스포티지 하이브리드,2024
2025-02-26,폭스바겐그룹코리아 주식회사,Arteon 2.0 TDI,2019
2025-02-26,메르세데스벤츠코리아(주),E300,2017
2025-02-26,르노코리아(주),QM6,2017
2025-02-26,비엠더블유코리아(주),BMW 530i,2017
2025-02-26,기아 주식회사,쏘렌토 하이브리드,2024
2025-02-26,현대자동차(주),그랜저 하이브리드,2019
2025-02-26,비엠더블유코리아(주),BMW X3 xDrive20i,2022
2025-02-26,기아 주식회사,K3,2020
2025-02-27,메르세데스벤츠코리아(주),Mercedes-AMG GLB35 4MATIC,2022
2025-02-27,기아 주식회사,K8,2022
2025-02-27,기아 주식회사,카니발,2021
2025-02-27,현대자동차(주),G90,2020
2025-02-27,현대자동차(주),에쿠스(EQUUS),2014
2025-02-27,폭스바겐그룹코리아 주식회사,ID.4 Pro,2023
2025-02-27,기아 주식회사,쏘렌토,2019
2025-02-27,기아 주식회사,카니발,2021
2025-02-27,기아 주식회사,쏘렌토 하이브리드,2023
2025-02-27,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-27,기아 주식회사,쏘렌토 하이브리드,2025
2025-02-27,기아 주식회사,쏘렌토 하이브리드,2023
2025-02-27,포르쉐코리아 주식회사,타이칸 (High. 5인승),2025
2025-02-27,기아 주식회사,K9,2013
2025-02-27,한국지엠주식회사,트레일블레이저 1.35 TURBO FWD,2022
2025-02-27,메르세데스벤츠코리아(주),E220 d,2017
2025-02-27,비엠더블유코리아(주),BMW 530i,2021
2025-02-27,현대자동차(주),넥쏘 (NEXO) 수소전기차,2019
2025-02-27,현대자동차(주),쏘나타(SONATA),2016
2025-02-27,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-02-27,기아 주식회사,니로 하이브리드,2017
2025-02-27,기아 주식회사,카니발 리무진,2021
2025-02-27,비엠더블유코리아(주),BMW 530i,2017
2025-02-27,현대자동차(주),캐스퍼 일렉트릭(CASPER Electric),2025
2025-02-27,현대자동차(주),아반떼(AVANTE),2016
2025-02-27,혼다코리아(주),ACCORD 2.4,2017
2025-02-27,현대자동차(주),넥쏘 (NEXO) 수소전기차,2020
2025-02-27,기아 주식회사,EV6,2022
2025-02-27,기아 주식회사,EV6,2024
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2025
2025-02-28,메르세데스벤츠코리아(주),Mercedes-Benz EQA250,2021
2025-02-28,르노코리아(주),QM6,2025
2025-02-28,비엠더블유코리아(주),BMW 530i,2018
2025-02-28,현대자동차(주),제네시스(GENESIS),2016
2025-02-28,기아 주식회사,카니발,2022
2025-02-28,비엠더블유코리아(주),BMW 530i xDrive,2024
2025-02-28,기아 주식회사,K7,2020
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2025
2025-02-28,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-02-28,기아 주식회사,K3,2019
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2022
2025-02-28,현대자동차(주),아반떼(AVANTE),2010
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2025
2025-02-28,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-02-28,기아 주식회사,니로 하이브리드,2017
2025-02-28,기아 주식회사,카니발 리무진,2022
2025-02-28,(주)볼보자동차코리아,볼보 XC40B4 AWD,2024
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-02-28,비엠더블유코리아(주),BMW 530i,2018
2025-02-28,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2018
2025-02-28,한불모터스(주),Peugeot 5008 1.5 BlueHDi,2020
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2022
2025-02-28,기아 주식회사,K8 하이브리드,2023
2025-02-28,현대자동차(주),그랜저(GRANDEUR),2014
2025-02-28,(주)재규어랜드로버코리아,디스커버리 TD6,2017
2025-02-28,비엠더블유코리아(주),BMW 530i xDrive Luxury,2019
2025-02-28,기아 주식회사,스포티지 하이브리드,2025
2025-02-28,현대자동차(주),G80,2025
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2018
2025-02-28,비엠더블유코리아(주),BMW 530i,2018
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2018
2025-02-28,비엠더블유코리아(주),BMW 520d,2017
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2023
2025-02-28,한불모터스(주),Peugeot 3008 1.5 BlueHDi,2020
2025-02-28,현대자동차(주),팰리세이드(PALISADE),2023
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2018
2025-02-28,현대자동차(주),GV70,2021
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2019
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),G4 렉스턴,2018
2025-02-28,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2025
2025-02-28,비엠더블유코리아(주),BMW 530i xDrive,2024
2025-02-28,기아 주식회사,쏘렌토 하이브리드,2024
2025-02-28,기아 주식회사,EV6,2022
2025-02-28,비엠더블유코리아(주),BMW M240i xDrive Coupe,2023
2025-02-28,기아 주식회사,쏘렌토,2018
2025-02-28,메르세데스벤츠코리아(주),Mercedes-Benz EQB300 4MATIC,2024
2025-03-04,한국지엠(주),CHEVROLET BOLT EV,2018
2025-03-04,기아 주식회사,카니발,2021
2025-03-04,현대자동차(주),아이오닉5 (IONIQ5),2022
2025-03-04,기아 주식회사,스포티지 하이브리드,2022
2025-03-04,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴스포츠 쿨멘,2024
2025-03-04,현대자동차(주),아이오닉5 (IONIQ5),2022
2025-03-04,현대자동차(주),팰리세이드(PALISADE),2021
2025-03-04,현대자동차(주),투싼 하이브리드(TUCSON HYBRID),2021
2025-03-04,폭스바겐그룹코리아 주식회사,Golf 1.4 TSI,2014
2025-03-04,현대자동차(주),팰리세이드(Palisade),2025
2025-03-04,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-04,기아 주식회사,EV6,2022
2025-03-04,케이지모빌리티 주식회사(KG Mobility Corp.),토레스,2024
2025-03-04,기아 주식회사,쏘렌토,2021
2025-03-04,현대자동차(주),아이오닉5 (IONIQ5),2022
2025-03-04,비엠더블유코리아(주),BMW 740Li xDrive,2018
2025-03-04,비엠더블유코리아(주),BMW 530i,2022
2025-03-04,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-03-04,기아 주식회사,카니발,2021
2025-03-04,기아 주식회사,스포티지,2025
2025-03-04,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2024
2025-03-04,기아 주식회사,쏘렌토 하이브리드,2021
2025-03-04,한국지엠주식회사,올란도 1.6 디젤,2017
2025-03-04,비엠더블유코리아(주),BMW 530i,2018
2025-03-04,기아 주식회사,모하비,2020
2025-03-04,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2024
2025-03-04,기아 주식회사,니로 EV,2019
2025-03-04,현대자동차(주),아이오닉5 (IONIQ5),2023
2025-03-04,현대자동차(주),싼타페(SANTAFE),2022
2025-03-04,기아 주식회사,니로 하이브리드,2024
2025-03-04,현대자동차(주),투싼(TUCSON),2023
2025-03-04,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-03-04,현대자동차(주),그랜저 하이브리드(GRANDEUR HYBRID),2023
2025-03-04,기아 주식회사,카니발,2021
2025-03-04,한국지엠주식회사,캡티바 2.0 디젤,2016
2025-03-04,한국토요타자동차(주),토요타 RAV4 Hybrid AWD,2021
2025-03-04,현대자동차(주),G80,2022
2025-03-04,비엠더블유코리아(주),BMW X3 xDrive20d,2021
2025-03-04,기아 주식회사,쏘렌토 하이브리드,2024
2025-03-05,(주)재규어랜드로버코리아,디펜더 110 D240,2020
2025-03-05,현대자동차(주),그랜저(GRANDEUR),2017
2025-03-05,현대자동차(주),GV60,2022
2025-03-05,현대자동차(주),제네시스(GENESIS),2015
2025-03-05,비엠더블유코리아(주),BMW 520i,2025
2025-03-05,기아 주식회사,쏘렌토 하이브리드,2024
2025-03-05,현대자동차(주),GV70,2022
2025-03-05,현대자동차(주),GV70,2022
2025-03-05,현대자동차(주),GV70,2022
2025-03-05,기아 주식회사,카니발 리무진,2021
2025-03-05,비엠더블유코리아(주),BMW 520d,2017
2025-03-05,현대자동차(주),GV70,2021
2025-03-05,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-03-05,비엠더블유코리아(주),BMW 420i Gran Coupe,2022
2025-03-05,폭스바겐그룹코리아 주식회사,Arteon 2.0 TDI,2019
2025-03-05,기아 주식회사,카니발 리무진,2019
2025-03-05,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2025
2025-03-05,기아 주식회사,K3,2019
2025-03-05,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-03-05,비엠더블유코리아(주),BMW 520i Luxury,2019
2025-03-05,비엠더블유코리아(주),BMW 530i,2017
2025-03-05,비엠더블유코리아(주),BMW 320i Touring,2022
2025-03-05,기아 주식회사,K3,2019
2025-03-05,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-05,르노코리아(주),XM3,2020
2025-03-05,현대자동차(주),아반떼(AVANTE),2018
2025-03-05,(주)재규어랜드로버코리아,디스커버리 TD6,2019
2025-03-05,메르세데스벤츠코리아(주),C200,2015
2025-03-05,현대자동차(주),넥쏘 (NEXO) 수소전기차,2020
2025-03-05,기아 주식회사,쏘렌토 하이브리드,2021
2025-03-05,현대자동차(주),GV70,2024
2025-03-05,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-03-05,한국토요타자동차(주),토요타 Camry,2019
2025-03-05,현대자동차(주),코나(KONA),2024
2025-03-06,현대자동차(주),아이오닉5 (IONIQ5),2023
2025-03-06,비엠더블유코리아(주),BMW iX1 xDrive30,2024
2025-03-06,기아 주식회사,스포티지 하이브리드,2024
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,비엠더블유코리아(주),BMW M340i,2021
2025-03-06,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-03-06,기아 주식회사,스팅어,2020
2025-03-06,기아 주식회사,EV3,2025
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,현대자동차(주),싼타페(SANTAFE),2019
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,비엠더블유코리아(주),BMW M4 Competition Convertible M xDrive,2023
2025-03-06,기아 주식회사,K7,2016
2025-03-06,현대자동차(주),GV60,2023
2025-03-06,현대자동차(주),아반떼(AVANTE),2016
2025-03-06,폭스바겐그룹코리아 주식회사,Q7 45 TFSI quattro,2019
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,기아 주식회사,쏘렌토 하이브리드,2024
2025-03-06,폭스바겐그룹코리아 주식회사,Tiguan 2.0 TDI,2020
2025-03-06,현대자동차(주),G70,2019
2025-03-06,메르세데스벤츠코리아(주),E300,2019
2025-03-06,현대자동차(주),싼타페(SANTAFE),2013
2025-03-06,폭스바겐그룹코리아 주식회사,Golf 2.0 TDI BMT,2016
2025-03-06,폭스바겐그룹코리아 주식회사,e-tron 55 quattro,2020
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-06,기아 주식회사,카니발,2025
2025-03-06,기아 주식회사,쏘렌토 하이브리드,2025
2025-03-06,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-06,기아 주식회사,EV9,2024
2025-03-06,비엠더블유코리아(주),BMW 530i xDrive M Sport Package Plus,2019
2025-03-06,한불모터스(주),Peugeot 3008 1.5 BlueHDi,2019
2025-03-06,현대자동차(주),그랜저(GRANDEUR),2018
2025-03-06,현대자동차(주),GV60,2023
2025-03-06,현대자동차(주),아이오닉5(IONIQ5),2022
2025-03-06,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2017
2025-03-06,비엠더블유코리아(주),BMW 530i,2018
2025-03-06,현대자동차(주),그랜저(GRANDEUR),2015
2025-03-06,기아 주식회사,쏘렌토 하이브리드,2024
2025-03-06,기아 주식회사,K7,2020
2025-03-06,기아 주식회사,스포티지,2011
2025-03-07,현대자동차(주),GV70,2022
2025-03-07,,싼타페,2025
2025-03-07,(주)재규어랜드로버코리아,디스커버리 스포츠 2.0D,2017
2025-03-07,현대자동차(주),아이오닉6 (IONIQ6),2023
2025-03-07,기아 주식회사,스팅어,2018
2025-03-07,비엠더블유코리아(주),BMW K 1600 B,2020
2025-03-07,현대자동차(주),아이오닉5 (IONIQ5),2023
2025-03-07,현대자동차(주),스타리아 어린이 통학차 (STARIA SCHOOL BUS),2022
2025-03-07,현대자동차(주),아이오닉6 (IONIQ6),2023
2025-03-07,기아 주식회사,EV6,2022
2025-03-07,기아 주식회사,쏘렌토,2021
2025-03-07,현대자동차(주),싼타페(SANTAFE),2019
2025-03-07,비엠더블유코리아(주),BMW 530i,2018
2025-03-07,한국지엠(주),CHEVROLET EQUINOX FWD,2019
2025-03-07,비엠더블유코리아(주),BMW 530i xDrive,2025
2025-03-07,현대자동차(주),아이오닉5 (IONIQ5),2023
2025-03-07,기아 주식회사,EV6,2022
2025-03-07,메르세데스벤츠코리아(주),E350 4Matic,2013
2025-03-07,한불모터스(주),Peugeot 508 GT 2.0 Blue-HDi,2017
2025-03-07,기아 주식회사,스포티지,2022
2025-03-07,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-03-07,현대자동차(주),아반떼(AVANTE),2016
2025-03-07,비엠더블유코리아(주),BMW 330i M Sport Package,2019
2025-03-07,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-07,현대자동차(주),쏘나타 하이브리드(SONATA HYBRID),2015
2025-03-07,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-03-07,비엠더블유코리아(주),BMW 530i xDrive,2017
2025-03-07,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-07,현대자동차(주),아이오닉 하이브리드(IONIQ HYBRID),2018
2025-03-07,현대자동차(주),싼타페(SANTAFE),2013
2025-03-07,기아 주식회사,EV6,2022
2025-03-07,기아 주식회사,K5 하이브리드,2021
2025-03-07,현대자동차(주),GV70,2022
2025-03-07,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-07,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-07,기아 주식회사,카니발,2025
2025-03-07,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-07,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-07,기아 주식회사,스포티지 하이브리드,2022
2025-03-10,기아 주식회사,쏘렌토 하이브리드,2024
2025-03-10,현대자동차(주),GV60,2022
2025-03-10,현대자동차(주),넥쏘 (NEXO) 수소전기차,2023
2025-03-10,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2024
2025-03-10,기아 주식회사,쏘렌토 하이브리드,2025
2025-03-10,기아 주식회사,카니발,2021
2025-03-10,폭스바겐그룹코리아 주식회사,A6 40 TDI,2021
2025-03-10,현대자동차(주),싼타페 하이브리드(SANTAFE HYBRID),2025
2025-03-10,현대자동차(주),포터Ⅱ (PORTERⅡ),2024
2025-03-10,현대자동차(주),넥쏘 (NEXO) 수소전기차,2021
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,현대자동차(주),넥쏘 (NEXO) 수소전기차,2023
2025-03-10,현대자동차(주),아이오닉5 (IONIQ5),2025
2025-03-10,기아 주식회사,K7,2016
2025-03-10,현대자동차(주),아이오닉6 (IONIQ6),2023
2025-03-10,현대자동차(주),그랜저(GRANDEUR),2020
2025-03-10,메르세데스벤츠코리아(주),Mercedes-Benz E 200,2024
2025-03-10,현대자동차(주),그랜저(GRANDEUR),2020
2025-03-10,현대자동차(주),넥쏘 (NEXO) 수소전기차,2023
2025-03-10,기아 주식회사,스포티지 하이브리드,2022
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,기아 주식회사,K7,2020
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,(주)볼보자동차코리아,볼보 XC60B5 AWD,2023
2025-03-10,폭스바겐그룹코리아 주식회사,Arteon 2.0 TDI,2019
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,현대자동차(주),그랜저(GRANDEUR),2020
2025-03-10,르노코리아(주),KOLEOS Hybrid(콜레오스 하이브리드),2025
2025-03-10,기아 주식회사,스포티지 하이브리드,2022
2025-03-10,비엠더블유코리아(주),BMW i8,2016
2025-03-10,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-03-11,비엠더블유코리아(주),BMW i4 M50,2024
2025-03-11,폭스바겐그룹코리아 주식회사,Tiguan Allspace 2.0 TDI,2018
2025-03-11,케이지모빌리티 주식회사(KG Mobility Corp.),렉스턴,2021
2025-03-11,기아 주식회사,카니발,2021
2025-03-11,현대자동차(주),아이오닉5 (IONIQ5),2022
2025-03-11,비엠더블유코리아(주),BMW 530i,2018
2025-03-11,현대자동차(주),아이오닉6 (IONIQ6),2023
2025-03-11,기아 주식회사,카니발 리무진,2021
2025-03-11,현대자동차(주),아이오닉6 (IONIQ6),2023
2025-03-11,현대자동차(주),넥쏘 (NEXO) 수소전기차,2022
2025-03-11,비엠더블유코리아(주),BMW 530i xDrive,2018
2025-03-11,기아 주식회사,스포티지,2025
2025-03-11,기아 주식회사,EV6,2023
2025-03-11,현대자동차(주),그랜저(GRANDEUR),2019
2025-03-11,기아 주식회사,K3,2020
2025-03-11,기아 주식회사,K7,2020
2025-03-11,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-03-11,기아 주식회사,스포티지,2025
2025-03-11,비엠더블유코리아(주),BMW 530i M Sport Package Plus,2019
2025-03-11,현대자동차(주),아반떼 스포츠(AVANTE SPORT),2018
